video_file,person,start_seconds,end_seconds,molly_eng_level,nana_eng_level,avg_eng_level,round_avg_eng_level
F7_Interaction_1,P20 (younger boy),70.0,75.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),75.0,80.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),80.0,85.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),85.0,90.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P20 (younger boy),90.0,95.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P20 (younger boy),95.0,100.0,2.0,1.0,1.5,2.0
F7_Interaction_1,P20 (younger boy),100.0,105.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),105.0,110.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),110.0,115.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),115.0,120.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),120.0,125.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),125.0,130.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),130.0,135.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),135.0,140.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),140.0,145.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),145.0,150.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),150.0,155.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),155.0,160.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),160.0,165.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),165.0,170.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),170.0,175.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),175.0,180.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),180.0,185.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),185.0,190.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),190.0,195.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),195.0,200.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),200.0,205.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),205.0,210.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),210.0,215.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),215.0,220.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),220.0,225.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),225.0,230.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),230.0,235.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),235.0,240.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),240.0,245.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),245.0,250.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),250.0,255.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),255.0,260.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),260.0,265.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),265.0,270.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),270.0,275.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),275.0,280.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),280.0,285.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),285.0,290.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),290.0,295.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),295.0,300.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),300.0,305.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),305.0,310.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),310.0,315.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),315.0,320.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),320.0,325.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),325.0,330.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),330.0,335.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),335.0,340.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),340.0,345.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),345.0,350.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),350.0,355.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),355.0,360.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),360.0,365.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),365.0,370.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),370.0,375.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),375.0,380.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),380.0,385.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),385.0,390.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),390.0,395.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),395.0,400.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),400.0,405.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),405.0,410.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),410.0,415.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),415.0,420.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),420.0,425.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),425.0,430.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),430.0,435.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),435.0,440.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),440.0,445.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),445.0,450.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),450.0,455.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),455.0,460.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),460.0,465.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),465.0,470.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),470.0,475.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),475.0,480.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),480.0,485.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),485.0,490.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),490.0,495.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),495.0,500.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),500.0,505.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),505.0,510.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),510.0,515.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),515.0,520.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),520.0,525.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),525.0,530.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),530.0,535.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),535.0,540.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),540.0,545.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),545.0,550.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),550.0,555.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),555.0,560.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),560.0,565.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),565.0,570.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),570.0,575.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),575.0,580.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),580.0,585.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),585.0,590.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),590.0,595.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),595.0,600.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),600.0,605.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),605.0,610.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),610.0,615.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),615.0,620.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),620.0,625.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),625.0,630.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),630.0,635.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),635.0,640.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),640.0,645.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),645.0,650.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),650.0,655.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),655.0,660.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),660.0,665.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),665.0,670.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),670.0,675.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),675.0,680.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),680.0,685.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),685.0,690.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),690.0,695.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),695.0,700.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),700.0,705.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),705.0,710.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),710.0,715.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),715.0,720.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),720.0,725.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),725.0,730.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),730.0,735.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),735.0,740.0,3.0,2.0,2.5,2.0
F7_Interaction_1,P20 (younger boy),740.0,745.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),745.0,750.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),750.0,755.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),755.0,760.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),760.0,765.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),765.0,770.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),770.0,775.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),775.0,780.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),780.0,785.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),785.0,790.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),790.0,795.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),795.0,800.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),800.0,805.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),805.0,810.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),810.0,815.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),815.0,820.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),820.0,825.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),825.0,830.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),830.0,835.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),835.0,840.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),840.0,845.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),845.0,850.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),850.0,855.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),855.0,860.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),860.0,865.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P20 (younger boy),865.0,870.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),870.0,875.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),875.0,880.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),880.0,885.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),885.0,890.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),890.0,895.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),895.0,900.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),900.0,905.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),905.0,910.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),910.0,915.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),915.0,920.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),920.0,925.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),925.0,930.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),930.0,935.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),935.0,940.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P20 (younger boy),940.0,945.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),945.0,950.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P20 (younger boy),950.0,955.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P20 (younger boy),955.0,960.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P20 (younger boy),960.0,965.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P20 (younger boy),965.0,970.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P20 (younger boy),970.0,975.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),975.0,980.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),980.0,985.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),985.0,990.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),990.0,995.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),995.0,1000.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),1000.0,1005.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),1005.0,1010.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),1010.0,1015.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),1015.0,1020.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),1020.0,1025.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),1025.0,1030.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),1030.0,1035.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),1035.0,1040.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),1040.0,1045.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),1045.0,1050.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),1050.0,1055.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P20 (younger boy),1055.0,1060.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P20 (younger boy),1060.0,1065.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),0.0,5.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P21 (older boy),5.0,10.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P21 (older boy),10.0,15.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P21 (older boy),15.0,20.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P21 (older boy),20.0,25.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P21 (older boy),25.0,30.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),30.0,35.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),35.0,40.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),40.0,45.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),45.0,50.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),50.0,55.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),55.0,60.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),60.0,65.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),65.0,70.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),70.0,75.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),75.0,80.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),80.0,85.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),85.0,90.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P21 (older boy),90.0,95.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P21 (older boy),95.0,100.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),100.0,105.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),105.0,110.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),110.0,115.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),115.0,120.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),120.0,125.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),125.0,130.0,0.0,0.0,0.0,0.0
F7_Interaction_1,P21 (older boy),130.0,135.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),135.0,140.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),140.0,145.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),145.0,150.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),150.0,155.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),155.0,160.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),160.0,165.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),165.0,170.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),170.0,175.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),175.0,180.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),180.0,185.0,3.0,2.0,2.5,2.0
F7_Interaction_1,P21 (older boy),185.0,190.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),190.0,195.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),195.0,200.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),200.0,205.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),205.0,210.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),210.0,215.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),215.0,220.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),220.0,225.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),225.0,230.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),230.0,235.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),235.0,240.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),240.0,245.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),245.0,250.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),250.0,255.0,1.0,1.0,1.0,1.0
F7_Interaction_1,P21 (older boy),255.0,260.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),260.0,265.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),265.0,270.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),270.0,275.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),275.0,280.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),280.0,285.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),285.0,290.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),290.0,295.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),295.0,300.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),300.0,305.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),305.0,310.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),310.0,315.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),315.0,320.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),320.0,325.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),325.0,330.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),330.0,335.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),335.0,340.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),340.0,345.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),345.0,350.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),350.0,355.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),355.0,360.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),360.0,365.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),365.0,370.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),370.0,375.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),375.0,380.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),380.0,385.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),385.0,390.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),390.0,395.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),395.0,400.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),400.0,405.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),405.0,410.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),410.0,415.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),415.0,420.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),420.0,425.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),425.0,430.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),430.0,435.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),435.0,440.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),440.0,445.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),445.0,450.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),450.0,455.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),455.0,460.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),460.0,465.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),465.0,470.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),470.0,475.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),475.0,480.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),480.0,485.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),485.0,490.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),490.0,495.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),495.0,500.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),500.0,505.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),505.0,510.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),510.0,515.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),515.0,520.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),520.0,525.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),525.0,530.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),530.0,535.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),535.0,540.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),540.0,545.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),545.0,550.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),550.0,555.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),555.0,560.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),560.0,565.0,4.0,4.0,4.0,4.0
F7_Interaction_1,P21 (older boy),565.0,570.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),570.0,575.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),575.0,580.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),580.0,585.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),585.0,590.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),590.0,595.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),595.0,600.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),600.0,605.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),605.0,610.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),610.0,615.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),615.0,620.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),620.0,625.0,3.0,3.0,3.0,3.0
F7_Interaction_1,P21 (older boy),625.0,630.0,2.0,2.0,2.0,2.0
F7_Interaction_1,P21 (older boy),630.0,635.0,3.0,3.0,3.0,3.0
